sentence1,sentence2,label
《献给阿尔吉侬的花束》有多好？,献给阿尔吉侬的花束的豆瓣id,0
《献给阿尔吉侬的花束》有多好？,献给阿尔吉侬的花束的ISBN,0
《海伯利安四部曲》的ISBN,海伯利安四部曲的ISBN,1
《海伯利安四部曲》的ISBN,海伯利安四部曲的作者,0
《海伯利安四部曲》的ISBN,海伯利安四部曲的最新作品,0
《海伯利安四部曲》的ISBN,海伯利安四部曲的同类推荐,0
《海伯利安四部曲》的ISBN,海伯利安四部曲的豆瓣id,0
《性盲症患者的爱情》的网址是？,性盲症患者的爱情的网址,1
《性盲症患者的爱情》的网址是？,性盲症患者的爱情的作者,0
《性盲症患者的爱情》的网址是？,性盲症患者的爱情的同类推荐,0
《性盲症患者的爱情》的网址是？,性盲症患者的爱情的豆瓣id,0
《性盲症患者的爱情》的网址是？,性盲症患者的爱情的ISBN,0
与《The Windup Girl》同属于一个作者的其他书,The Windup Girl的作者的作者,1
与《The Windup Girl》同属于一个作者的其他书,The Windup Girl的作者,0
与《The Windup Girl》同属于一个作者的其他书,The Windup Girl的同类推荐,0
与《The Windup Girl》同属于一个作者的其他书,The Windup Girl的豆瓣id,0
与《The Windup Girl》同属于一个作者的其他书,The Windup Girl的ISBN,0
《得到你的一百种方式》有多少人打分,得到你的一百种方式的评分人数,1
《得到你的一百种方式》有多少人打分,得到你的一百种方式的作者,0
《得到你的一百种方式》有多少人打分,得到你的一百种方式的豆瓣id,0
《得到你的一百种方式》有多少人打分,得到你的一百种方式的ISBN,0
《得到你的一百种方式》有多少人打分,得到你的一百种方式的出版日期,0
有哪些和《银河系搭车客指南（5部曲）》相似的作品呢,银河系搭车客指南（5部曲）的同类推荐,1
有哪些和《银河系搭车客指南（5部曲）》相似的作品呢,银河系搭车客指南（5部曲）的作者,0
有哪些和《银河系搭车客指南（5部曲）》相似的作品呢,银河系搭车客指南（5部曲）的豆瓣id,0
有哪些和《银河系搭车客指南（5部曲）》相似的作品呢,银河系搭车客指南（5部曲）的ISBN,0
有哪些和《银河系搭车客指南（5部曲）》相似的作品呢,银河系搭车客指南（5部曲）的出版日期,0
《雪国列车》的介绍,雪国列车的介绍,1
《雪国列车》的介绍,雪国列车的作者,0
《雪国列车》的介绍,雪国列车的同类推荐,0
《雪国列车》的介绍,雪国列车的豆瓣id,0
《雪国列车》的介绍,雪国列车的ISBN,0
有哪些和《校园三剑客》相似的作品呢,校园三剑客的同类推荐,1
有哪些和《校园三剑客》相似的作品呢,校园三剑客的作者,0
有哪些和《校园三剑客》相似的作品呢,校园三剑客的豆瓣id,0
有哪些和《校园三剑客》相似的作品呢,校园三剑客的ISBN,0
有哪些和《校园三剑客》相似的作品呢,校园三剑客的出版日期,0
《光逝》的tag,光逝的标签,1
《光逝》的tag,光逝的作者,0
《光逝》的tag,光逝的同类推荐,0
《光逝》的tag,光逝的豆瓣id,0
《光逝》的tag,光逝的ISBN,0
有哪些和《索拉里斯星》类似的书呢,索拉里斯星的同类推荐,1
有哪些和《索拉里斯星》类似的书呢,索拉里斯星的作者,0
有哪些和《索拉里斯星》类似的书呢,索拉里斯星的豆瓣id,0
有哪些和《索拉里斯星》类似的书呢,索拉里斯星的ISBN,0
有哪些和《索拉里斯星》类似的书呢,索拉里斯星的出版日期,0
《一日长于百年》原来的名字,一日长于百年的原名,1
《一日长于百年》原来的名字,一日长于百年的代表作品,0
《一日长于百年》原来的名字,一日长于百年的作者,0
《一日长于百年》原来的名字,一日长于百年的同类推荐,0
《一日长于百年》原来的名字,一日长于百年的豆瓣id,0
《我知道你明天干了什么》是谁写的呢,我知道你明天干了什么的作者,1
《我知道你明天干了什么》是谁写的呢,我知道你明天干了什么的代表作品,0
《我知道你明天干了什么》是谁写的呢,我知道你明天干了什么的最新作品,0
《我知道你明天干了什么》是谁写的呢,我知道你明天干了什么的同类推荐,0
《我知道你明天干了什么》是谁写的呢,我知道你明天干了什么的豆瓣id,0
《平面国》的tag,平面国的标签,1
《平面国》的tag,平面国的最新作品,0
《平面国》的tag,平面国的作者,0
《平面国》的tag,平面国的同类推荐,0
《平面国》的tag,平面国的豆瓣id,0
《帕迪多街車站》有多少人打分,帕迪多街車站的评分人数,1
《帕迪多街車站》有多少人打分,帕迪多街車站的作者,0
《帕迪多街車站》有多少人打分,帕迪多街車站的同类推荐,0
《帕迪多街車站》有多少人打分,帕迪多街車站的豆瓣id,0
《帕迪多街車站》有多少人打分,帕迪多街車站的ISBN,0
《Superman: Red Son》主页是什么,Superman: Red Son的网址,1
《Superman: Red Son》主页是什么,Superman: Red Son的作者,0
《Superman: Red Son》主页是什么,Superman: Red Son的代表作品,0
《Superman: Red Son》主页是什么,Superman: Red Son的同类推荐,0
《Superman: Red Son》主页是什么,Superman: Red Son的豆瓣id,0
《花冠病毒》有多好？,花冠病毒的评分,1
《花冠病毒》有多好？,花冠病毒的作者,0
《花冠病毒》有多好？,花冠病毒的同类推荐,0
《花冠病毒》有多好？,花冠病毒的豆瓣id,0
《花冠病毒》有多好？,花冠病毒的ISBN,0
《校园三剑客》几分,校园三剑客的评分,1
《校园三剑客》几分,校园三剑客的作者,0
《校园三剑客》几分,校园三剑客的同类推荐,0
《校园三剑客》几分,校园三剑客的豆瓣id,0
《校园三剑客》几分,校园三剑客的ISBN,0
《雪国列车》的豆瓣评分,雪国列车的评分,1
《雪国列车》的豆瓣评分,雪国列车的作者,0
《雪国列车》的豆瓣评分,雪国列车的同类推荐,0
《雪国列车》的豆瓣评分,雪国列车的豆瓣id,0
《雪国列车》的豆瓣评分,雪国列车的ISBN,0
《得到你的一百种方式》的介绍,得到你的一百种方式的介绍,1
《得到你的一百种方式》的介绍,得到你的一百种方式的作者,0
《得到你的一百种方式》的介绍,得到你的一百种方式的豆瓣id,0
《得到你的一百种方式》的介绍,得到你的一百种方式的ISBN,0
《得到你的一百种方式》的介绍,得到你的一百种方式的出版日期,0
《爱因斯坦的梦》的标签,爱因斯坦的梦的标签,1
《爱因斯坦的梦》的标签,爱因斯坦的梦的作者,0
《爱因斯坦的梦》的标签,爱因斯坦的梦的代表作品,0
《爱因斯坦的梦》的标签,爱因斯坦的梦的最新作品,0
《爱因斯坦的梦》的标签,爱因斯坦的梦的同类推荐,0
《Blindsight》的豆瓣评分,Blindsight的评分,1
《Blindsight》的豆瓣评分,Blindsight的作者,0
《Blindsight》的豆瓣评分,Blindsight的同类推荐,0
《Blindsight》的豆瓣评分,Blindsight的豆瓣id,0
《Blindsight》的豆瓣评分,Blindsight的ISBN,0
《永世》怎么样？,永世的评分,1
《永世》怎么样？,永世的作者,0
《永世》怎么样？,永世的代表作品,0
《永世》怎么样？,永世的最新作品,0
《永世》怎么样？,永世的同类推荐,0
《降临》有多好？,降临的评分,1
《降临》有多好？,降临的作者,0
《降临》有多好？,降临的同类推荐,0
《降临》有多好？,降临的豆瓣id,0
《降临》有多好？,降临的ISBN,0
《大师的盛宴》的旧称,大师的盛宴的原名,1
《大师的盛宴》的旧称,大师的盛宴的作者,0
《大师的盛宴》的旧称,大师的盛宴的同类推荐,0
《大师的盛宴》的旧称,大师的盛宴的代表作品,0
《大师的盛宴》的旧称,大师的盛宴的豆瓣id,0
写了《八十天环游地球》的人还创作了哪些书？,八十天环游地球的作者的作者,1
写了《八十天环游地球》的人还创作了哪些书？,八十天环游地球的作者,0
写了《八十天环游地球》的人还创作了哪些书？,八十天环游地球的同类推荐,0
写了《八十天环游地球》的人还创作了哪些书？,八十天环游地球的豆瓣id,0
写了《八十天环游地球》的人还创作了哪些书？,八十天环游地球的ISBN,0
《人类之子》的旧称,人类之子的原名,1
《人类之子》的旧称,人类之子的作者,0
《人类之子》的旧称,人类之子的代表作品,0
《人类之子》的旧称,人类之子的最新作品,0
《人类之子》的旧称,人类之子的同类推荐,0
《蚂蚁帝国》有多少人打分,蚂蚁帝国的评分人数,1
《蚂蚁帝国》有多少人打分,蚂蚁帝国的作者,0
《蚂蚁帝国》有多少人打分,蚂蚁帝国的同类推荐,0
《蚂蚁帝国》有多少人打分,蚂蚁帝国的豆瓣id,0
《蚂蚁帝国》有多少人打分,蚂蚁帝国的ISBN,0
《蚂蚁帝国》的小标题,蚂蚁帝国的副标题,1
《蚂蚁帝国》的小标题,蚂蚁帝国的作者,0
《蚂蚁帝国》的小标题,蚂蚁帝国的同类推荐,0
《蚂蚁帝国》的小标题,蚂蚁帝国的豆瓣id,0
《蚂蚁帝国》的小标题,蚂蚁帝国的ISBN,0
《Hyperion》的作者的其他作品,Hyperion的作者的作者,1
《Hyperion》的作者的其他作品,Hyperion的作者,0
《Hyperion》的作者的其他作品,Hyperion的同类推荐,0
《Hyperion》的作者的其他作品,Hyperion的豆瓣id,0
《Hyperion》的作者的其他作品,Hyperion的ISBN,0
谁写了《爱因斯坦的梦》,爱因斯坦的梦的作者,1
谁写了《爱因斯坦的梦》,爱因斯坦的梦的代表作品,0
谁写了《爱因斯坦的梦》,爱因斯坦的梦的最新作品,0
谁写了《爱因斯坦的梦》,爱因斯坦的梦的同类推荐,0
谁写了《爱因斯坦的梦》,爱因斯坦的梦的豆瓣id,0
《The Handmaid's Tale》的同类推荐,The Handmaid's Tale的同类推荐,1
《The Handmaid's Tale》的同类推荐,The Handmaid's Tale的作者,0
《The Handmaid's Tale》的同类推荐,The Handmaid's Tale的豆瓣id,0
《The Handmaid's Tale》的同类推荐,The Handmaid's Tale的ISBN,0
《The Handmaid's Tale》的同类推荐,The Handmaid's Tale的出版日期,0
《铳梦》的评分,铳梦的评分,1
《铳梦》的评分,铳梦的代表作品,0
《铳梦》的评分,铳梦的作者,0
《铳梦》的评分,铳梦的同类推荐,0
《铳梦》的评分,铳梦的豆瓣id,0
《The End of Eternity》的出版时间,The End of Eternity的出版日期,1
《The End of Eternity》的出版时间,The End of Eternity的作者,0
《The End of Eternity》的出版时间,The End of Eternity的同类推荐,0
《The End of Eternity》的出版时间,The End of Eternity的豆瓣id,0
《The End of Eternity》的出版时间,The End of Eternity的ISBN,0
《午夜凶铃》有多少人评分,午夜凶铃的评分人数,1
《午夜凶铃》有多少人评分,午夜凶铃的作者,0
《午夜凶铃》有多少人评分,午夜凶铃的代表作品,0
《午夜凶铃》有多少人评分,午夜凶铃的同类推荐,0
《午夜凶铃》有多少人评分,午夜凶铃的豆瓣id,0
《星球大战：卢克·天行者传奇》原称,星球大战：卢克·天行者传奇的原名,1
《星球大战：卢克·天行者传奇》原称,星球大战：卢克·天行者传奇的最新作品,0
《星球大战：卢克·天行者传奇》原称,星球大战：卢克·天行者传奇的作者,0
《星球大战：卢克·天行者传奇》原称,星球大战：卢克·天行者传奇的同类推荐,0
《星球大战：卢克·天行者传奇》原称,星球大战：卢克·天行者传奇的豆瓣id,0
《永世》大概讲了什么,永世的介绍,1
《永世》大概讲了什么,永世的作者,0
《永世》大概讲了什么,永世的代表作品,0
《永世》大概讲了什么,永世的最新作品,0
《永世》大概讲了什么,永世的同类推荐,0
《蚂蚁帝国》大概讲了什么,蚂蚁帝国的介绍,1
《蚂蚁帝国》大概讲了什么,蚂蚁帝国的作者,0
《蚂蚁帝国》大概讲了什么,蚂蚁帝国的同类推荐,0
《蚂蚁帝国》大概讲了什么,蚂蚁帝国的豆瓣id,0
《蚂蚁帝国》大概讲了什么,蚂蚁帝国的ISBN,0
《球狀閃電》大概讲了什么,球狀閃電的介绍,1
《球狀閃電》大概讲了什么,球狀閃電的作者,0
《球狀閃電》大概讲了什么,球狀閃電的同类推荐,0
《球狀閃電》大概讲了什么,球狀閃電的豆瓣id,0
《球狀閃電》大概讲了什么,球狀閃電的ISBN,0
《球狀閃電》的出版日期,球狀閃電的出版日期,1
《球狀閃電》的出版日期,球狀閃電的作者,0
《球狀閃電》的出版日期,球狀閃電的同类推荐,0
《球狀閃電》的出版日期,球狀閃電的豆瓣id,0
《球狀閃電》的出版日期,球狀閃電的ISBN,0
有哪些和《《凌渡宇(共3册)》》相似的作品呢,《凌渡宇(共3册)》的同类推荐,1
有哪些和《《凌渡宇(共3册)》》相似的作品呢,《凌渡宇(共3册)》的作者,0
有哪些和《《凌渡宇(共3册)》》相似的作品呢,《凌渡宇(共3册)》的豆瓣id,0
有哪些和《《凌渡宇(共3册)》》相似的作品呢,《凌渡宇(共3册)》的ISBN,0
有哪些和《《凌渡宇(共3册)》》相似的作品呢,《凌渡宇(共3册)》的出版日期,0
《沙丘之子》的作者是谁,沙丘之子的作者,1
《沙丘之子》的作者是谁,沙丘之子的代表作品,0
《沙丘之子》的作者是谁,沙丘之子的最新作品,0
《沙丘之子》的作者是谁,沙丘之子的同类推荐,0
《沙丘之子》的作者是谁,沙丘之子的豆瓣id,0
《美妙的新世界》的同类推荐,美妙的新世界的同类推荐,1
《美妙的新世界》的同类推荐,美妙的新世界的作者,0
《美妙的新世界》的同类推荐,美妙的新世界的豆瓣id,0
《美妙的新世界》的同类推荐,美妙的新世界的ISBN,0
《美妙的新世界》的同类推荐,美妙的新世界的出版日期,0
